"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V59"	"V60"	"V61"	"V62"	"V63"	"V64"	"V65"	"V66"	"V67"	"V68"	"V69"	"V70"	"V71"	"V72"	"V73"	"V74"	"V75"	"V76"	"V77"	"V78"	"V79"	"V80"	"V81"	"V82"	"V83"	"V84"	"V85"	"V86"	"V87"
"871"	"chr11"	34825777	34825878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"872"	"chr11"	34826079	34826180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10551.8703184825	0	0	0	0	0	11109.3268681291	10424.0965219943	0	0	0	10551.8703184825	12565.5393920673	8897.93353158994	0	0	0	10551.8703184825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"873"	"chr7"	34900951	34901052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"874"	"chr18"	34929361	34929462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12687.3678829347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"875"	"chr7"	35025412	35025513	0	0	0	0	0	0	0	0	753.705022749111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6657.72770095196	0	0	0	0	5236.19714371065	0	0	4443.76197805935	0	0	0	0	0	5027.56941693989	0	0	0	0	0	0	0	0	0	6883.51384337677	0	0	0	0	0	9044.4602729868	9258.16019836241	0	0	10582.4268051531	9044.4602729868	21731.8281559342	9044.4602729868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2926.78890155338
"876"	"chr18"	35041390	35041491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8066.26516583178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14446.0129360638	0	0
"877"	"chr9"	35080095	35080196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4270.99512890444	0	0	0	0	0	0	9295.69528056941	0	0	0	9295.69528056941	8806.33155988902	0	0	7473.59969038274	7860.70224212378	9475.13923852531	0	0	4923.50003769767	0	0	0	11599.5691893517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"878"	"chr20"	35092580	35092681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4780.21794678272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"879"	"chr20"	35171847	35171948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11925.0379867876	0	0	0	9656.04025251075	0	0	0	0	0	0	0	0	0	0	0	11556.8103488129	0	0	0	0	0	0	0	0	7537.05022749111	0	0	0	0	0	0	0	0	0	0	0	0
"880"	"chr16"	35188709	35188810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"881"	"chr21"	35273486	35273614	0	0	0	1387.68086219598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8722.56541951761	3825.17011179923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9912.00615854274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"882"	"chr20"	35277579	35277680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12687.3678829347	0	6423.13581321092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8290.75525023896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12687.3678829347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12687.3678829347	10316.1014456178	0	0	11238.2652597422	12687.3678829347	0	0
"883"	"chr6"	35297719	35297820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12687.3678829347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25974.2827787285	0	0	0	0	0	0	3062.58508840255	0	0	0	12687.3678829347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"884"	"chr5"	35306879	35306980	0	0	10175.0178071086	0	0	0	0	0	0	0	0	0	0	0	0	12687.3678829347	0	9355.43694534305	0	0	7662.66773128242	0	0	0	0	0	0	0	15108.5652214112	0	0	0	0	0	0	0	0	0	0	4657.36490052519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12687.3678829347	0	0	0	0	9546.93028815203	9295.69528056941	12316.9032940495
"885"	"chr5"	35307246	35307347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	705.87948618466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"886"	"chr22"	35377098	35377199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"887"	"chr20"	35412086	35412187	0	0	0	0	8918.84276919549	0	0	0	0	8918.84276919549	0	0	0	0	0	0	0	0	0	0	0	12687.3678829347	0	0	16792.6855953201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7120.52762119067	0	0	0	0	0	0	6787.90948444112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8918.84276919549	0	0	0	0	0	0	8658.41716710773
"888"	"chr9"	35477412	35477513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"889"	"chr19"	35479402	35479503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11682.4278526042	0	0	0	0	0	0	0	0	0	0	0	11179.6270921889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"890"	"chr19"	35491955	35492056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12793.1049648451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10316.1014456178	0	0	0	0	0	0
"891"	"chr19"	35666326	35666427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13357.6430200096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"892"	"chr19"	35666442	35666543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10580.3113029807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"893"	"chr19"	35748471	35748572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338.857771226723	0	0	0	0	0	0	0	7792.59908047917	0	0	2637.96757961745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11238.2652597422	0	0	0
"894"	"chr9"	35812176	35812277	753.705022749111	753.705022749111	753.705022749111	0	753.705022749111	0	753.705022749111	753.705022749111	0	0	0	0	753.705022749111	753.705022749111	0	0	753.705022749111	0	0	0	0	0	0	0	0	753.705022749111	753.705022749111	0	0	0	0	0	0	0	0	2336.96553143902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8571.37031825622	0	0	0	0	0	0	0	0	0	0	0	0	753.705022749111	0	0	12034.789539365	4792.40763198171	0	0	0	0	0	0	0	0
"895"	"chr13"	35818743	35818844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9656.04025251075	0	0	0	0	0	0	12987.1413893643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"896"	"chr19"	35846498	35846599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6405.55935990468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"897"	"chr2"	35871814	35871915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12987.1413893643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"898"	"chr9"	35911041	35911142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"899"	"chr9"	35914397	35914569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5871.19133439117	0	0	0	0	3867.85644853355	6642.5299418666	0	0	11599.5691893517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22111.339688515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"900"	"chr13"	35965041	35965142	12310.5153715608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13817.9254170438	0	0	0	0	0	0	0
"901"	"chr2"	35973212	35973313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"902"	"chr13"	35978962	35979063	0	0	0	0	0	0	0	0	0	12687.3678829347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"903"	"chr11"	36007367	36007468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10728.7963034353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"904"	"chr20"	36064754	36064855	0	0	0	0	8290.75525023896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4899.08264786098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10236.8356821424	0	0	0
"905"	"chr4"	36099670	36099771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"906"	"chr20"	36156730	36156831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"907"	"chr9"	36174796	36174897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"908"	"chr21"	36193330	36193482	0	0	0	0	0	0	0	0	0	0	9763.70205929024	0	0	0	12687.3678829347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10698.7057939334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10429.3305453008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"909"	"chr7"	36195921	36196022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1737.3494203303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11179.6270921889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9907.16828993077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"910"	"chr19"	36214577	36214678	0	0	9546.93028815202	12687.3678829347	22234.2981710233	12687.3678829347	0	0	12687.3678829347	22234.2981710233	0	18842.6255686961	0	0	12687.3678829347	0	0	0	0	0	9546.93028815202	0	0	0	20191.2052991308	0	0	0	0	0	9546.93028815202	0	0	11682.4278526042	0	0	0	0	12989.5478970814	0	0	11043.6378259049	0	0	0	0	0	0	0	9546.93028815202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"911"	"chr7"	36315716	36315817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10426.2528146912	14095.2673217006	0	0	0	0	10426.2528146912	10121.8116178844
"912"	"chr2"	36355727	36355828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6719.91221361194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"913"	"chr2"	36381311	36381412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3517.2901061566	0	0	0	0	0	0	0	0	14676.4134265267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"914"	"chr20"	36401002	36401103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11540.5570707145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"915"	"chr19"	36489842	36489973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7475.14159252454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11745.6486760589	0	0	0	0	9869.77954263233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"916"	"chr17"	36544878	36544979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13357.6430200096	0	0	0	0	0	0	10698.7057939334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12687.3678829347	0	0	0	0	0	0	0
"917"	"chr1"	36553998	36554099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"918"	"chr19"	36573014	36573115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9178.01845783248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"919"	"chr20"	36587407	36587508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"920"	"chr6"	36682926	36683027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12533.735103824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12793.1049648451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"921"	"chr19"	36687684	36687785	0	0	0	11054.3403336477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13379.8258831604	0	0	0	0	0	0	0	0	12687.3678829347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"922"	"chr13"	36698905	36699006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5901.45877576022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"923"	"chr2"	36701582	36701767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12014.9181539553	0	0	0	5437.578129509	12618.7875160051	0	0	0	0	0	0	0	0	0	6154.52076687037	10351.2341474644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"924"	"chr20"	36754716	36754817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"925"	"chr22"	36757731	36757832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"926"	"chr20"	36773895	36773996	0	0	0	7160.19771611719	7160.19771611719	7160.19771611719	0	0	7160.19771611719	7411.43272369981	6700.41304092816	0	0	0	0	7160.19771611719	0	0	0	0	0	0	0	0	0	0	7160.19771611719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10094.0325741169	0	0	0	0	0	0	0	6760.99490328278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9421.31278436072	0	0	0	0	0	0	0
"927"	"chr1"	36835294	36835395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7140.26883234472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12745.227227469	0	0	0	0	0	0	0	0	0	0	0	0	12687.3678829347	0	12687.3678829347	0	0	0	0	0	0	0	0	0	0	0	0	0
"928"	"chr13"	36858419	36858520	0	0	0	0	0	0	0	0	0	0	0	12687.3678829347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6029.64018198274	0	0	0	0	5421.72433962757	0	0	0	0	12633.194166608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6567.67336074441	0	5291.21340256913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4636.95900363535	0	4522.23013648706	0	0
"929"	"chr9"	36862291	36862392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3517.2901061566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"930"	"chr6"	36929753	36929854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1116.8674844993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"931"	"chr3"	36944158	36944259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6585.99377042977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12687.3678829347	0	0	0	0	0	6332.65633295751	0	0	0	0	0	0
"932"	"chr6"	36963174	36963275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10595.3849589594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"933"	"chr21"	36989947	36990048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12687.3678829347	0	0	0	0	12687.3678829347	0	0	0	0	0	0	0	0	0	0	0	0	0	4570.51765176354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"934"	"chr9"	36995994	36996095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"935"	"chr9"	37034733	37034834	0	8541.99025782157	0	8541.99025782157	12436.1328753521	0	0	0	0	0	0	0	8541.99025782157	0	0	0	8541.99025782157	0	0	0	0	0	0	0	0	0	8541.99025782157	0	0	0	0	0	0	0	0	7223.34800627678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8918.84276919549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"936"	"chr8"	37034750	37034851	0	0	0	0	0	0	0	0	12687.3678829347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2386.73257203483	0	0	12687.3678829347	0	0	0	0	0	0	0	0	0	0
