"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"
"1061"	"chr1"	41448535	41448636	246.950749591264	253.894276107392	341.620674415128	351.977551141388	0	415.726695618857	0	289.947325321317	240.535849941213	0	389.040092860268	431.634694690239	0	477.836153091689	168.972330008614	306.504520397568
"1062"	"chr1"	41449705	41449806	154.038586378802	909.902189507127	267.053725177735	369.921504728674	252.270139466782	0	0	522.940711739813	332.796175945934	905.225780036422	320.147576415516	320.520812888471	0	350.752069823569	448.362222200289	294.437413296491
"1063"	"chr13"	41499389	41499490	207.829838764964	514.650559676435	22.5434962811782	69.7053581671478	0	0	357.089553978953	616.138066306165	118.620419148927	253.966121621584	52.6825125747726	0	0	0	168.972330008614	0
"1064"	"chr1"	41501770	41501871	178.48915564524	138.612550739472	832.375247305919	375.442721217016	0	0	306.676911064337	0	0	253.966121621584	575.455137356027	534.201354814118	1087.09543821856	408.363520904478	168.972330008614	487.511126933215
"1065"	"chr22"	41512889	41512990	178.48915564524	135.867747754534	189.018545742012	355.428311446341	208.222972258367	86.438223841458	0	0	0	248.93708951027	190.467545462844	4.27361083851294	311.327801555623	613.392508578596	155.588383077252	144.805285227787
"1066"	"chr1"	41515519	41515620	246.950749591264	459.754499977689	732.663629138731	237.41230900498	0	0	424.306411198441	569.539389022989	0	289.169346401794	618.006397512778	955.152022409153	237.32365200538	342.279797604782	0	342.705841705672
"1067"	"chr6"	41537509	41537610	491.456442255638	688.945549219537	175.145624953945	0	168.180092977585	654.460837656338	0	613.549250903868	665.592351891867	362.090312015585	0	215.817347345119	257.738589812273	0	0	0
"1068"	"chr15"	41559133	41559234	0	45.2892492514653	361.562998048741	305.047210988738	0	0	0	0	0	82.979029836672	320.147576415516	337.615256242091	257.738589812273	174.528807689906	433.305281902675	193.073713636968
"1069"	"chr11"	41660207	41660308	0	138.612550739472	0	247.074437860102	0	0	0	261.470355869906	0	0	0	0	0	264.334893200495	337.944660017228	0
"1070"	"chr6"	41680812	41680913	0	0	87.5728124769723	285.032801218063	0	0	0	0	0	0	0	215.817347345119	0	0	184.029270306227	731.266690399823
"1071"	"chr20"	41693216	41693352	36.316286704496	139.631760671869	562.784103712719	467.948470636972	0	61.1362787673078	0	0	0	255.83351957558	243.775811863848	712.514624691888	623.499970943228	615.348606722598	303.156239133301	489.303447253683
"1072"	"chr19"	41707024	41707125	374.093709777232	489.947332812276	407.517048159761	530.726934955905	612.656052990987	0	0	121.674324018548	830.342934043155	145.841931228344	151.968786273587	215.817347345119	750.248964404322	555.781057497687	199.086210603841	938.820932558326
"1073"	"chrX"	41734699	41734800	246.950749591264	138.612550739472	239.307883600725	405.809411903943	404.433080732216	0	0	0	332.796175945934	0	121.575029018911	461.549970560693	0	396.502339799887	264.332951894061	473.030598411436
"1074"	"chr20"	41746715	41746870	328.205512358887	778.018833183333	931.661727575901	476.24499547775	91.3235988750557	348.674002776958	112.235889413672	296.895371827065	124.530181966833	1042.0803442017	753.908978337755	1058.20118698217	528.779816519163	504.586669371493	437.147769892654	316.095924237736
"1075"	"chr21"	41816751	41816852	92.9121632124619	138.612550739472	142.197438081628	392.696522743869	0	156.412024094067	0	261.470355869906	0	0	0	198.722903991068	181.182573036427	357.529887596888	572.163731316063	38.6147427273448
"1076"	"chr1"	41891714	41891815	139.36824481894	222.329041780198	137.86215033481	363.019984118072	228.244411898556	0	0	186.394709135058	0	226.30644500936	117.52252805162	215.817347345119	0	308.390708733055	575.509718049241	0
"1077"	"chr17"	41973133	41973234	61.1264231660934	277.225101478943	269.65489782495	200.144097707452	0	102.902647430307	0	0	665.592351891867	0	291.780069645713	356.846505015183	0	115.222902164042	168.972330008614	292.023991875789
"1078"	"chr19"	41997211	41997312	493.901499182528	944.212226819536	284.394876163257	278.131280607461	404.433080732216	415.726695618857	0	579.894650642635	659.00232860515	663.832238694392	255.30756094051	96.1562438665412	400.643154459488	183.001079906982	381.442487543479	161.699235171
"1079"	"chr13"	42012168	42012269	0	0	288.7301639092	320.920708393332	0	0	0	0	0	0	399.171345277471	74.7881896739765	257.738589812273	445.64151866372	337.944660017228	0
"1080"	"chr17"	42019956	42020057	501.2366699632	93.3233014880065	272.256070473041	664.616434801858	404.433080732216	428.075013311741	0	176.039447516458	0	0	204.65129884836	239.322206957156	257.738589812273	530.364240843036	918.473358166237	243.755563466608
"1081"	"chr22"	42079542	42079658	240.564092274129	608.222313158162	797.969506794722	151.428881535288	0	404.975143145755	0	622.11912258765	0	510.121606361821	608.661190539463	954.43361368931	679.896624848905	171.139898802391	29.133160346237	243.755563466608
"1082"	"chr3"	42129146	42129247	268.956261930811	30.1928328343102	91.9081002237906	412.710932514545	440.471672084151	0	0	0	72.4902561465665	0	0	170.944433540734	66.3485478723999	499.864060858825	337.944660017228	243.755563466608
"1083"	"chr12"	42129916	42130017	254.285920371936	801.482471602243	490.75457289079	305.047210988738	0	12.3483176916369	424.306411198441	261.470355869906	0	1214.51125488296	297.858821095216	476.50760849484	500.165976270407	443.947064219962	301.138805955645	0
"1084"	"chr12"	42143580	42143681	0	236.053056704884	878.329297417814	167.016798776703	0	0	0	183.805893730408	332.796175945934	0	320.147576415516	739.334675064034	1298.90041796584	67.7781777434534	0	487.511126933215
"1085"	"chr15"	42155996	42156097	0	273.107897001122	190.752660840739	232.581244577768	0	0	0	163.095370493208	115.325407505901	253.966121621584	0	348.299283339452	145.456431874365	186.389988794497	210.797164169965	243.755563466608
"1086"	"chr7"	42163126	42163227	0	101.557710442818	113.584538955255	322.991164576721	0	0	0	191.572339944358	0	0	115.496277567975	0	188.838174714011	171.139898802391	222.5081177344	564.740612388392
"1087"	"chr22"	42169105	42169206	0	204.487822377689	87.5728124769723	330.582837248453	0	0	0	0	332.796175945934	120.696770671523	204.65129884836	0	0	245.695894320874	337.944660017228	318.571627501082
"1088"	"chr20"	42206758	42206859	56.2363093128059	311.535138791353	32.9481868724913	481.035986559433	0	0	96.6242322530137	0	332.796175945934	316.829023014272	0	81.1986059317459	0	467.669426430855	337.944660017228	528.539291080288
"1089"	"chr15"	42208319	42208420	132.033074039009	238.797859690099	435.262889736771	166.326646715573	216.231548114442	0	0	15.5328924279258	0	437.525793685287	634.21640138153	403.856224239257	0	337.19643427351	0	101.36369965928
"1090"	"chr19"	42217831	42217932	246.950749591264	279.969904464158	176.012682503308	363.710136179202	404.433080732216	0	0	266.647986679729	0	253.966121621584	204.65129884836	217.954152764592	0	364.307705371918	521.973930323455	0
"1091"	"chr19"	42253484	42253585	246.950749591264	135.867747754534	646.824931760486	165.636494654443	0	0	424.306411198441	0	0	248.93708951027	1005.0202398892	215.817347345119	380.228216653111	40.666906646072	100.379601985384	376.493741593074
"1092"	"chr22"	42269710	42269828	0	507.46289762212	38.591408888184	295.952410522922	0	0	0	724.583104826459	0	225.986803137957	0	95.1059496775761	0	339.3791213543	337.944660017228	64.0374785378913
"1093"	"chr15"	42273219	42273320	669.945597901371	138.612550739472	357.227710301923	407.189716026203	524.561718573348	415.726695618857	176.444250201155	0	0	253.966121621584	68.8925164439334	376.077753790434	515.477179624545	657.448324112867	506.916990025842	0
"1094"	"chr21"	42292340	42292441	0	461.126901470296	175.145624953945	249.144894042794	0	0	0	455.63151121996	0	402.322568905077	204.65129884836	0	257.738589812273	0	511.93597012561	132.738178125491
"1095"	"chr13"	42334029	42334130	1056.26459231059	603.856656686204	99.7116181671878	327.822229003933	664.711796056691	267.546883319214	844.41176882024	522.940711739813	332.796175945934	344.48869962421	228.96630465251	4.27361083851294	0	342.279797604782	337.944660017228	171.352920852836
"1096"	"chr5"	42423765	42423866	493.901499182528	355.45198654924	232.371423205816	568.685298313866	808.866161464432	0	0	424.565726363638	56.0151979314378	196.132252341479	103.338774666105	215.817347345119	296.016598201484	372.779977588994	841.515663309892	243.755563466608
"1097"	"chr6"	42451756	42451857	775.083045747792	275.852699986336	479.482824749939	719.828599688764	864.926192458578	415.726695618857	0	0	329.501164302908	253.966121621584	326.226327867066	322.657618307943	615.000001432888	823.504859583986	593.912645080033	487.511126933215
"1098"	"chr12"	42482920	42483021	268.956261930811	0	248.84551664285	363.019984118072	20.0214396401887	16.4644235888492	424.306411198441	0	0	0	204.65129884836	0	474.647304011792	374.474432032751	220.835124367811	417.521905740147
"1099"	"chr20"	42483826	42484003	876.186840357691	255.29769232179	676.833940499811	495.813818827166	699.189393807415	340.567067032387	424.306411198441	147.72336489814	0	324.273127041717	419.708595943836	279.22131379583	1129.97257454408	396.42575428786	775.172496988852	50.9545528151513
"1100"	"chr20"	42487235	42487336	391.209108262997	400.741235801121	520.234529566528	506.57161281845	144.154365409359	415.726695618857	96.6242322530137	165.684185897858	85.6703027186695	507.932243243167	212.756300783759	224.364569023009	995.228218085999	557.475511939733	630.718499141616	67.5757997728533
"1101"	"chr3"	42508034	42508135	0	0	120.520999349288	281.582040913111	0	0	0	0	0	0	76.9975183785138	215.817347345119	0	6.77781777434534	252.621998329627	610.59561937687
"1102"	"chr3"	42516338	42516439	0	329.376358192475	0	0	0	0	0	0	0	603.483853357615	0	0	0	0	0	0
"1103"	"chr6"	42547752	42547853	51.3461954595184	138.612550739472	432.661717089555	0	0	0	88.2221251005777	0	332.796175945934	0	204.65129884836	634.631209520683	257.738589812273	0	0	0
"1104"	"chr2"	42569970	42570071	506.126783816982	277.225101478943	77.1681218856593	291.934321828665	424.454520374427	415.726695618857	0	522.940711739813	0	0	0	190.175682314042	0	513.419696407173	200.75920397043	0
"1105"	"chr7"	42573982	42574083	246.950749591264	544.843392511022	206.359696727533	276.750976485201	0	0	424.306411198441	390.911126102404	144.980512293133	507.932243243167	204.65129884836	0	349.605809942257	171.139898802391	332.92567991746	243.755563466608
"1106"	"chr8"	42674154	42674255	0	0	59.8269709001375	209.116074501443	0	0	0	0	0	0	139.811283371716	0	0	133.861901043492	205.778184070197	243.755563466608
"1107"	"chr11"	42766570	42766671	178.48915564524	693.062753697359	0	0	292.313018747159	0	0	1307.35177934953	0	0	0	0	0	0	0	0
"1108"	"chr6"	42782786	42782887	855.769924325307	407.603243264158	121.388056898652	585.939099840719	316.338746315386	0	1138.4855191555	517.76308092999	286.666012943573	25.1451605565927	58.7612640257079	0	283.257262070888	747.254409621745	560.452777751628	176.179763693754
"1109"	"chr8"	42805464	42805565	415.659677529435	264.873488046864	520.234529566528	69.7053581671478	276.295867035008	0	424.306411198441	499.641373098225	0	0	944.232725379844	286.33192618123	0	171.139898802391	0	0
"1110"	"chr1"	42817310	42817411	498.79161303631	112.536922382567	338.152444217674	576.276970985598	0	839.68560303297	0	0	0	206.190316564106	380.935090924869	215.817347345119	257.738589812273	254.16816653795	808.055795981487	487.511126933215
"1111"	"chr2"	42828983	42829084	61.1264231660934	561.312210420923	438.731119934225	215.327443050915	0	0	105.02633940545	590.249912259666	0	455.127406074122	652.452655734131	393.172197144054	0	213.501259892905	329.579693184282	217.207927841558
"1112"	"chr7"	42857191	42857292	0	643.656299969042	377.170033935535	0	0	0	0	251.115094251307	296.55104787265	709.093527695705	204.65129884836	299.152758695906	495.062241818169	0	0	0
"1113"	"chr15"	42858663	42858764	0	89.2060970106005	87.5728124769723	263.638087325128	0	0	0	168.273001302508	0	0	204.65129884836	0	0	0	471.784129330848	241.342142046149
"1114"	"chr2"	42906980	42907100	0	82.0124258542336	552.438492041942	295.086016240693	0	0	0	154.703293889782	0	0	204.65129884836	1145.63041882296	0	171.139898802391	285.844858265135	375.789827011833
"1115"	"chr15"	42920811	42920912	90.4671062858182	359.569191027062	485.552227595484	512.092829307489	148.158653337396	0	0	460.809142027168	9.88503492907726	203.675800508449	449.827607369621	393.172197144054	392.987552783707	472.752789760416	659.159386370254	166.526078011918
"1116"	"chr2"	42928991	42929092	0	264.873488046864	362.430055598105	302.976754806046	0	0	0	261.470355869906	293.256036229625	7.54354816697019	0	431.634694690239	551.203320787638	235.529167658329	163.953349909353	487.511126933215
"1117"	"chr22"	42933912	42934013	0	0	0	231.891092516638	0	0	0	0	0	0	0	0	0	181.306625463224	297.792819222466	123.084492443655
"1118"	"chr10"	42952466	42952567	794.643501160448	1145.95524621201	901.739851250633	552.81180090997	404.433080732216	922.007720977215	0	722.279497897075	833.637945686514	761.898364864751	358.646335604569	1613.28809153971	275.60166039253	1248.81292492433	107.071575451065	0
"1119"	"chr8"	43050911	43051012	244.50569266462	473.478514902375	258.383149684099	409.950324270025	0	0	420.105357622223	0	240.535849941213	683.948367139138	0	455.139554302276	216.908714198488	171.139898802391	168.972330008614	946.061196820434
"1120"	"chr8"	43056136	43056237	229.835351104758	610.71866414924	216.764387319022	334.033597553405	240.257275682669	0	142.835821591412	367.611787460816	332.796175945934	507.932243243167	316.095075449863	200.859709410324	0	484.613970866719	168.972330008614	234.101877784771
"1121"	"chr11"	43119737	43119838	246.950749591264	112.536922382567	86.7057549276962	315.39949190499	0	415.726695618857	0	212.282863181557	0	0	0	136.75554683263	91.8672201310152	337.19643427351	473.457122697437	152.045549489164
"1122"	"chr5"	43120942	43121043	339.862912803232	1139.09323875036	443.066407680168	707.405862588426	0	0	583.946447093876	574.717019832812	151.570535579185	1413.15802327959	0	660.272874550034	515.477179624545	869.255129560303	695.965240431837	231.688456364312
"1123"	"chr2"	43168858	43168959	493.901499182528	415.837652218415	346.823019710435	569.375450374996	0	415.726695618857	424.306411198441	784.411067609719	0	0	613.953896545079	32.0520812888471	209.253112520904	865.866220672788	117.109535649586	588.874826592983
"1124"	"chr20"	43239105	43239206	154.038586378802	138.612550739472	87.5728124769723	331.963141370016	0	259.31467152479	0	0	0	253.966121621584	0	0	257.738589812273	171.139898802391	635.737479239694	0
"1125"	"chr6"	43251196	43251297	102.692390919037	0	618.212032634112	195.31303328024	0	0	176.444250201155	0	0	0	387.013842376419	826.943697253765	344.502075492596	0	448.362222200289	36.2013213068857
"1126"	"chr22"	43293907	43294008	493.901499182528	85.0888925331946	733.530686688095	149.072845189417	404.433080732216	0	424.306411198441	160.506555088558	0	0	204.65129884836	431.634694690239	1385.66390364359	0	155.588383077252	296.850834717194
"1127"	"chr13"	43307978	43308079	640.604914781152	156.45377014198	217.631444868385	680.489932205754	692.741811551742	366.333424852309	0	261.470355869906	42.8351513593348	0	0	258.553455730249	331.742739361999	894.671946214954	428.286301804597	704.719054774529
"1128"	"chr1"	43348687	43348788	0	0	97.9775030684605	393.386674804999	0	0	0	0	0	0	204.65129884836	25.6416650310777	0	587.975691925656	204.105190703608	243.755563466608
"1129"	"chr15"	43371411	43371512	156.483643305446	248.404670136963	146.532725827571	336.794205797925	0	0	268.867428878375	261.470355869906	263.600931442393	0	208.703799816059	141.029157671143	0	362.61325092816	272.697918727007	267.889777671198
"1130"	"chr5"	43401945	43402046	158.92870023209	413.092849233201	473.413421905269	196.693337402499	260.278715322857	0	0	779.233436799896	0	231.335477120673	530.877626715425	386.761780885637	520.580914076784	327.029707612676	0	222.034770682476
"1131"	"chr1"	43435888	43435989	146.703415598871	82.3440895482573	27.7458415768348	285.722953279193	0	0	252.063214573504	155.328924279258	0	0	64.8400154766432	0	0	332.113070943949	364.712553879276	0
"1132"	"chr19"	43439233	43439389	93.3980399094849	273.670933511407	511.402770297902	227.882901700237	152.958665148671	0	0	93.8611533891033	287.996690722571	190.474591216188	423.733137999552	322.342576483471	586.520508867408	272.068557069853	114.8145319289	243.755563466608
"1133"	"chr15"	43440982	43441083	0	238.797859690099	143.064495630992	218.088051295435	0	0	0	0	0	437.525793685287	0	215.817347345119	163.319502455396	211.806805449148	95.3606218861231	323.398470342487
"1134"	"chr20"	43442606	43442707	246.950749591264	374.665607444356	549.714486241389	333.343445492276	404.433080732216	0	0	0	283.371001300547	470.214502407046	457.93260930502	596.16871197234	329.19087213588	608.309145247323	125.474502481688	325.81189176319
"1135"	"chr6"	43455931	43456032	286.071660416576	481.712923856633	600.870881648591	634.249744114932	144.154365409359	0	340.285339674081	698.980159255486	266.895943085419	0	496.431368494072	525.654133138387	515.477179624545	899.755309544515	306.157786055412	494.751391195323
"1136"	"chr2"	43463346	43463447	611.264231660934	599.739452209768	652.027277056668	343.695726408527	0	0	1050.2633940545	261.470355869906	665.592351891867	336.945151459017	275.570065776961	589.758295716081	1059.02489873383	632.031507458216	125.474502481688	301.6776775586
"1137"	"chr5"	43483779	43483880	173.599041791952	581.89823280726	287.863106359836	433.41549434635	216.231548114442	0	71.4179107957058	253.703909655957	0	819.732234145617	261.386312390013	361.120115854128	86.7634856792922	235.529167658329	685.927280232302	190.660292216509
"1138"	"chr1"	43536262	43536363	503.681726890091	415.837652218415	498.558090834188	714.997535260855	128.137213697208	415.726695618857	306.676911064337	0	665.592351891867	253.966121621584	352.567584155066	431.634694690239	507.821577946188	418.530247567023	966.990165792255	509.231919717103
"1139"	"chr20"	43558773	43558874	0	645.028701460263	52.8905105059288	104.212961220157	0	0	0	706.746605470221	316.321117730805	253.966121621584	0	0	155.663900777811	84.7227221793167	0	243.755563466608
"1140"	"chr5"	43602786	43602887	53.7912523861622	138.612550739472	525.436874861834	130.438739540304	0	90.5543297386703	0	0	0	253.966121621584	409.302597696719	215.817347345119	773.215769436818	320.251889837646	0	0
"1141"	"chr21"	43645653	43645791	306.00418971027	714.15596793984	186.568165711925	584.413763763382	0	0	525.770987788266	865.883714728982	569.129692198648	33.1260158637621	435.996245372859	0	0	377.003835042155	875.472579392481	243.755563466608
"1142"	"chr20"	43692102	43692203	0	255.2666776	124.856287096107	253.975958470703	0	0	0	220.049309395507	0	253.966121621584	0	307.699980373795	0	467.669426430855	0	222.034770682476
"1143"	"chr3"	43700004	43700105	0	454.26489400726	333.817156471731	285.032801218063	0	0	0	380.555864482758	0	462.670954241854	380.935090924869	326.931229146888	112.282157937908	413.44688423575	282.735878924853	0
"1144"	"chr6"	43704958	43705059	420.549791383216	185.27420148396	507.228666326948	100.072048854074	80.0857585607548	625.648096377099	0	0	0	339.459667514928	486.300116074824	532.064549394645	244.979253682965	74.5559955177987	168.972330008614	0
"1145"	"chr21"	43727630	43727731	403.434392897451	0	459.540501117202	405.809411903943	0	679.157473042106	0	0	0	0	500.483869461772	388.898586305109	515.477179624545	626.948144126944	207.451177436787	226.861613523394
"1146"	"chr12"	43758446	43758547	934.0117459784	1155.56205666026	438.731119934225	306.427515110998	860.921904530136	271.662989216427	424.306411198441	784.411067609719	665.592351891867	847.391910758095	622.058898480478	386.761780885637	45.9336100655076	457.50269976831	199.086210603841	132.738178125491
"1147"	"chr12"	43758586	43758687	476.786100696763	699.924761160395	398.846472667	701.194494038257	480.514551364529	20.5805294860614	294.073750335683	522.940711739813	316.321117730805	533.077403799734	662.58390815338	68.3777734162071	257.738589812273	718.448684081291	476.803109430616	740.920376082634
"1148"	"chr7"	43772134	43772235	0	529.746976093728	0	0	0	0	0	261.470355869906	0	716.637075863437	0	0	0	0	0	0
"1149"	"chr13"	43805206	43805307	183.379269498527	126.260937307254	350.291249907889	331.963141370016	0	308.707942291337	0	0	303.141071158702	0	409.302597696719	431.634694690239	0	450.724881994992	168.972330008614	275.130041933306
"1150"	"chr6"	43825933	43826034	0	0	0	263.638087325128	0	0	0	0	0	0	0	0	0	0	511.93597012561	183.420027955131
"1151"	"chr1"	43883474	43883575	493.901499182528	0	0	344.385878469657	0	415.726695618857	424.306411198441	0	0	0	0	0	0	171.139898802391	327.906699819383	487.511126933215
"1152"	"chr17"	43900655	43900756	501.2366699632	138.612550739472	612.142629789442	160.805430227231	0	843.801708930598	0	0	332.796175945934	0	816.578944909589	446.592332624387	239.875519231242	325.335253168919	68.5927280232302	0
"1153"	"chr21"	43929572	43929673	498.79161303631	677.966337280065	0	178.749383814517	356.381625595763	222.269718449879	256.264268149721	556.595312001047	332.796175945934	447.58385790639	0	0	0	128.778537712733	306.157786055412	0
"1154"	"chr19"	43934659	43934760	0	138.612550739472	22.5434962811782	200.144097707452	0	0	0	261.470355869906	0	0	52.6825125747726	0	0	237.223622102087	250.949004963037	0
"1155"	"chr19"	43935087	43935188	743.297305700683	684.828344743101	552.31565888948	306.427515110998	112.120061985057	1136.04522763309	0	522.940711739813	978.618457980978	0	784.158937172086	395.309002563526	165.871369681258	277.890528748843	468.43814259767	0
"1156"	"chr7"	43943082	43943183	151.593529452158	255.2666776	272.256070473041	337.484357859055	0	0	260.465321725939	220.049309395507	0	253.966121621584	72.9450174112236	594.031906552867	0	435.474792002886	58.5547678247087	475.444019829701
"1157"	"chr11"	43947168	43947269	0	138.612550739472	199.4232363335	308.497971294388	0	0	0	0	0	253.966121621584	204.65129884836	215.817347345119	71.452282324123	321.946344281404	341.290646750407	127.911335284573
"1158"	"chr6"	43951380	43951481	217.610066471539	78.2268850708513	254.047861938156	563.854233886654	356.381625595763	0	0	147.562478065309	0	0	389.040092860268	215.817347345119	0	538.836513061824	675.889320034456	229.275034943853
"1159"	"chr12"	44000520	44000621	188.269383351814	380.155213414785	382.372379230842	434.79579846861	0	0	323.481125369209	261.470355869906	579.922049174529	0	356.620085122765	215.817347345119	418.506225042323	342.279797604782	339.617653383817	543.019819604505
"1160"	"chr3"	44077375	44077476	0	463.871704455511	175.145624953945	69.7053581671478	0	0	0	261.470355869906	0	595.940305192422	0	215.817347345119	257.738589812273	171.139898802391	0	0
"1161"	"chr18"	44098828	44098929	650.385142488715	311.535138791353	604.339111846045	584.558795718459	372.398777307914	0	726.782268686985	499.641373098225	112.030395862876	0	818.605195393439	215.817347345119	489.95850736593	316.862980950131	521.973930323455	839.870654321699
"1162"	"chr20"	44105389	44105490	381.428880557904	613.463467134455	549.714486241389	405.119259842813	0	642.112519967611	0	522.940711739813	474.481676597039	253.966121621584	583.560139289379	450.865943463331	344.502075492596	91.5005399538332	466.76514923108	613.009040797573
"1163"	"chr7"	44131254	44131355	246.950749591264	459.754499977689	900.872793701269	129.748587479174	0	0	424.306411198441	82.8420929487984	332.796175945934	507.932243243167	573.428886872177	1215.84228355887	683.900416530376	171.139898802391	137.185456046629	12.0671071022952
"1164"	"chr20"	44210675	44210776	471.895986842982	381.527614906006	630.350838324328	587.319403962979	0	0	810.803340211344	41.4210464743992	863.293050473413	0	579.507638323726	358.983310434656	801.286308921553	530.364240843036	570.490737949474	475.444019829701
"1165"	"chr6"	44246122	44246223	173.599041791952	570.919020867788	671.969600689405	375.442721217016	0	292.243518702488	0	261.470355869906	214.175756797007	628.629013914182	204.65129884836	602.579128230757	1227.44813563966	513.419696407173	150.569402977991	364.42663448956
"1166"	"chr13"	44274529	44274630	0	761.682828320791	237.573768501998	0	0	0	0	261.470355869906	0	1141.59028926917	555.192632519576	0	0	0	0	0
"1167"	"chr10"	44300765	44300866	0	0	196.822063686285	255.356262592266	0	0	0	0	0	0	50.6562620911275	215.817347345119	257.738589812273	271.112710973814	0	506.8184982964
"1168"	"chr21"	44332116	44332217	0	428.189265650494	49.4222803088245	69.7053581671478	0	0	0	261.470355869906	362.451280732833	253.966121621584	115.496277567975	0	0	0	0	243.755563466608
"1169"	"chr7"	44349574	44349675	85.5769924325307	138.612550739472	87.5728124769723	499.670092207848	0	0	147.03687516763	0	0	253.966121621584	0	215.817347345119	0	469.363880874613	168.972330008614	835.043811480293
"1170"	"chr2"	44361488	44361589	166.263871012021	306.045532820924	103.179848363767	354.738159385211	0	279.895201010851	0	160.506555088558	0	404.837084960987	36.4725087056118	0	257.738589812273	176.223262133663	326.233706452793	518.885605399914
"1171"	"chr7"	44415721	44415822	916.896347492635	1016.94950592079	273.123128022405	233.271396638898	692.741811551742	831.453391237714	424.306411198441	522.940711739813	626.052212174893	877.566103423944	0	72.65138425472	717.074690467349	449.030427551234	122.128515748847	0
"1172"	"chr20"	44423672	44423773	161.373757158733	540.7261880332	293.932509204506	150.45314931098	264.283003250895	0	0	292.536140726229	0	960.545133261378	0	256.416650310777	558.858922463418	27.1112710973814	168.972330008614	243.755563466608
"1173"	"chr14"	44453612	44453713	425.439905236998	212.722231333333	662.43196764728	35.887907175199	404.433080732216	197.57308306619	105.02633940545	258.881540465256	39.540139716309	108.124190393239	393.092593827968	1002.16174163323	257.738589812273	62.6948144126944	0	36.2013213068857
"1174"	"chr22"	44498340	44498441	0	19.213620894561	87.5728124769723	298.145690378137	0	0	0	36.2434156650993	0	0	0	0	257.738589812273	233.834713214572	322.887719719615	243.755563466608
"1175"	"chr12"	44526016	44526117	493.901499182528	108.419717905162	166.475049461184	441.007167018082	404.433080732216	415.726695618857	0	0	260.305919799367	0	247.202559005111	132.481935994117	20.4149378069181	264.334893200495	639.083465972873	243.755563466608
"1176"	"chr13"	44574305	44574406	163.818814085377	282.714707449372	392.77706982233	505.191308696887	136.145789553283	0	138.634768015194	253.703909655957	0	271.567734010419	0	784.207588868636	229.668050327796	686.254049653321	547.068830820604	0
"1177"	"chr15"	44578600	44578701	178.48915564524	317.024744760395	261.851379881553	320.230556332202	0	300.475730496913	0	0	0	580.853208856958	166.152539659103	258.553455730249	252.63485536055	221.973532109981	388.134461009836	243.755563466608
"1178"	"chr20"	44603475	44603576	0	277.225101478943	0	307.807819233258	0	0	0	261.470355869906	0	253.966121621584	0	0	0	171.139898802391	485.168076261872	132.738178125491
"1179"	"chr19"	44689223	44689324	0	275.852699986336	385.840609428296	456.190512361545	0	0	0	261.470355869906	293.256036229625	27.659676612224	204.65129884836	0	877.842325697399	425.308065340341	685.927280232302	185.83344937559
"1180"	"chr15"	44717810	44717911	0	2386.60619540838	0	0	0	0	0	0	0	4372.74342079696	0	0	0	0	0	0
"1181"	"chr20"	44736344	44736445	904.671062858182	138.612550739472	397.112357569148	541.769367932589	808.866161464432	275.779095113639	424.306411198441	261.470355869906	0	0	380.935090924869	361.120115854128	257.738589812273	471.058335316659	679.235306767635	243.755563466608
"1182"	"chr19"	44748305	44748489	692.535797767557	1318.32589018555	371.708513828774	585.297708522728	303.324810549162	752.374943703326	740.230206492379	1008.93452536655	542.602460781848	1420.27793015604	586.148013548844	180.629736364909	140.07532055026	736.645651367334	668.54269699053	357.684794217835
"1183"	"chr21"	44773440	44773541	266.51120500392	159.198573127194	300.001912050051	423.063213430099	404.433080732216	0	33.6084286097863	261.470355869906	0	37.7177408348509	38.4987591892569	215.817347345119	576.721993046253	550.697694166415	481.822089528694	0
"1184"	"chr13"	44810143	44810244	44.0110246795872	74.1096805934454	20.8093811826261	314.70933984386	0	74.0899061498212	0	139.796031851359	0	0	48.6300116074824	0	0	364.307705371918	113.763548916746	417.521905740147
"1185"	"chr11"	44833813	44833914	0	138.612550739472	117.919826702073	246.384285798972	0	0	0	0	332.796175945934	0	0	121.797908897835	201.597510843319	262.640438756738	337.944660017228	0
"1186"	"chr5"	44875742	44875843	166.263871012021	104.302513427756	0	307.807819233258	272.291579106971	0	0	196.749970753658	0	0	0	0	0	472.752789760416	279.389892191675	0
"1187"	"chr19"	44906465	44906566	1000.02828299951	786.386055184949	444.800522778895	803.336999071539	352.377337667725	1374.77936967057	315.079018216773	683.447266828633	490.956734810504	402.322568905077	536.956378166975	126.071519736348	482.302905687572	1062.42293612983	468.43814259767	849.524340002072
"1188"	"chr3"	44914072	44914173	0	0	211.562042023715	368.541200606414	0	0	0	0	0	0	85.1025203130941	431.634694690239	0	584.586783038141	316.195746253258	0
"1189"	"chr13"	44931438	44931539	190.714440278458	683.455943250494	0	0	312.334458387348	0	0	261.470355869906	0	998.262874097499	0	0	0	0	0	0
"1190"	"chr7"	44959627	44959728	445.000360649654	0	164.740934362456	293.314625950925	336.360185955574	366.333424852309	37.8094821860043	0	0	0	0	190.175682314042	257.738589812273	533.753149730551	184.029270306227	0
